CustomerID,Recency,Frequency,Monetary,FirstPurchase,LastPurchase,Country,Tenure,AvgOrderValue
12641,115,1,145.9,2011-08-16 13:26:00,2011-08-16 13:26:00,Sweden,0,145.9
12642,25,3,905.26,2011-08-24 09:23:00,2011-11-14 15:03:00,Germany,82,301.75
12643,128,11,7803.82,2010-04-07 14:16:00,2011-08-03 12:56:00,France,482,709.44
12644,130,4,1900.49,2010-01-14 13:02:00,2011-08-02 10:33:00,Germany,564,475.12
12645,34,8,3215.3,2010-02-09 10:49:00,2011-11-06 12:38:00,Germany,635,401.91
12646,5,2,1346.97,2011-10-21 12:52:00,2011-12-05 10:14:00,USA,44,673.48
12647,22,35,14109.55,2010-01-13 15:06:00,2011-11-17 12:56:00,Germany,672,403.13
12648,155,4,1039.0,2010-01-07 18:38:00,2011-07-08 11:55:00,Germany,546,259.75
12649,107,8,2096.65,2010-01-12 17:24:00,2011-08-24 14:41:00,Germany,588,262.08
12650,3,1,242.44000000000003,2011-12-06 16:34:00,2011-12-06 16:34:00,France,0,242.44
12651,335,4,377.75,2010-08-31 15:21:00,2011-01-09 12:46:00,France,130,94.44
12652,331,2,891.03,2010-10-01 15:16:00,2011-01-12 15:00:00,France,102,445.52
12653,149,3,4160.83,2010-07-01 09:56:00,2011-07-14 10:41:00,Israel,378,1386.94
12654,11,5,529.98,2011-02-17 13:16:00,2011-11-29 10:10:00,Germany,284,106.0
12655,424,1,243.35000000000002,2010-10-12 09:17:00,2010-10-12 09:17:00,France,0,243.35
12656,17,8,5723.83,2010-05-26 09:00:00,2011-11-22 13:42:00,France,545,715.48
12657,11,4,1427.18,2011-09-22 11:40:00,2011-11-28 15:47:00,France,67,356.8
12658,19,1,632.05,2011-11-21 10:22:00,2011-11-21 10:22:00,Germany,0,632.05
12659,30,1,73.68,2011-11-10 11:53:00,2011-11-10 11:53:00,France,0,73.68
12660,11,1,227.1,2011-11-28 13:26:00,2011-11-28 13:26:00,France,0,227.1
12661,436,1,162.0,2010-09-29 16:46:00,2010-09-29 16:46:00,Sweden,0,162.0
12662,1,20,6130.54,2010-04-01 09:50:00,2011-12-09 11:59:00,Germany,617,306.53
12663,625,2,185.4,2010-02-09 14:28:00,2010-03-25 09:40:00,Germany,43,92.7
12664,8,11,5420.04,2009-12-13 10:28:00,2011-12-01 17:07:00,Finland,718,492.73
12665,325,3,259.6,2010-02-08 15:11:00,2011-01-19 08:34:00,Germany,344,86.53
12666,394,1,1248.42,2010-11-10 16:40:00,2010-11-10 16:40:00,Israel,0,1248.42
12667,58,1,460.13,2011-10-12 17:00:00,2011-10-12 17:00:00,Finland,0,460.13
12668,12,9,9906.03,2010-01-31 15:45:00,2011-11-28 10:56:00,Germany,665,1100.67
12669,151,2,1427.73,2011-03-28 10:15:00,2011-07-12 09:54:00,France,105,713.86
12670,10,7,3436.29,2010-02-11 10:13:00,2011-11-29 15:23:00,France,656,490.9
12671,606,1,2622.48,2010-04-12 16:30:00,2010-04-12 16:30:00,Germany,0,2622.48
12672,330,2,407.05,2010-04-23 09:57:00,2011-01-14 09:20:00,France,265,203.52
12673,5,3,1140.02,2010-11-03 10:46:00,2011-12-04 13:55:00,Germany,396,380.01
12674,39,4,1844.6,2011-05-16 09:10:00,2011-11-01 12:12:00,France,169,461.15
12675,554,2,873.25,2010-05-10 16:44:00,2010-06-04 09:49:00,Italy,24,436.62
12676,25,10,2333.09,2010-08-13 13:29:00,2011-11-15 12:25:00,Sweden,458,233.31
12677,555,2,359.1,2010-02-11 13:55:00,2010-06-02 14:30:00,France,111,179.55
12678,42,15,32595.18,2010-01-07 16:46:00,2011-10-28 13:04:00,France,658,2173.01
12679,59,4,951.02,2011-03-01 12:26:00,2011-10-12 12:30:00,France,225,237.76
12680,1,4,790.81,2011-08-18 15:44:00,2011-12-09 12:50:00,France,112,197.7
12681,15,44,26936.76,2009-12-13 13:31:00,2011-11-25 11:33:00,France,711,612.2
12682,4,51,20736.22,2009-12-01 09:28:00,2011-12-06 10:00:00,France,735,406.59
12683,4,20,10445.7,2009-12-13 15:01:00,2011-12-05 16:28:00,France,722,522.29
12684,8,6,2073.63,2011-05-10 12:55:00,2011-12-02 09:53:00,France,205,345.6
12685,28,6,2575.08,2011-09-07 10:28:00,2011-11-11 13:46:00,France,65,429.18
12686,372,1,71.14,2010-12-03 09:51:00,2010-12-03 09:51:00,France,0,71.14
12687,481,1,1858.91,2010-08-16 12:12:00,2010-08-16 12:12:00,Sweden,0,1858.91
12688,114,1,4873.8099999999995,2011-08-18 08:49:00,2011-08-18 08:49:00,Israel,0,4873.81
12689,26,2,1139.61,2011-08-04 10:04:00,2011-11-14 08:31:00,France,101,569.8
12690,206,1,335.01,2011-05-18 09:09:00,2011-05-18 09:09:00,France,0,335.01
12691,28,6,1044.4,2010-10-15 12:00:00,2011-11-11 16:49:00,France,392,174.07
12692,637,1,110.95,2010-03-12 14:02:00,2010-03-12 14:02:00,France,0,110.95
12693,127,7,1415.02,2010-07-05 13:56:00,2011-08-04 17:51:00,Germany,395,202.15
12694,70,3,1663.35,2010-10-14 19:39:00,2011-09-30 13:06:00,France,350,554.45
12695,7,7,1371.1200000000001,2010-02-12 13:22:00,2011-12-02 13:22:00,France,658,195.87
12696,435,2,731.91,2010-07-19 10:02:00,2010-10-01 10:43:00,Finland,74,365.96
12697,29,3,757.59,2011-06-23 15:44:00,2011-11-11 08:47:00,Sweden,140,252.53
12698,590,1,285.75,2010-04-28 15:51:00,2010-04-28 15:51:00,Germany,0,285.75
12699,418,1,566.11,2010-10-18 12:07:00,2010-10-18 12:07:00,Germany,0,566.11
12700,8,4,4525.99,2011-05-08 16:10:00,2011-12-02 10:47:00,France,207,1131.5
12701,80,6,2248.41,2010-03-16 13:23:00,2011-09-21 10:47:00,Germany,553,374.73
12702,20,1,201.0,2011-11-20 10:36:00,2011-11-20 10:36:00,Germany,0,201.0
12703,71,4,898.53,2010-01-24 12:05:00,2011-09-29 17:52:00,Germany,613,224.63
12704,7,8,1740.84,2011-06-23 10:20:00,2011-12-02 13:15:00,Finland,162,217.6
12705,15,13,11114.1,2010-06-24 09:51:00,2011-11-24 13:17:00,Germany,518,854.93
12707,292,1,603.42,2011-02-21 08:38:00,2011-02-21 08:38:00,France,0,603.42
12708,30,18,4559.66,2009-12-18 10:25:00,2011-11-10 09:52:00,Germany,691,253.31
12709,15,32,29487.18,2009-12-09 13:49:00,2011-11-24 15:38:00,Germany,715,921.47
12710,97,3,1023.02,2011-05-22 14:05:00,2011-09-04 12:00:00,Germany,104,341.01
12711,612,2,1213.05,2010-02-01 11:30:00,2010-04-07 11:59:00,Germany,65,606.52
12712,29,21,5985.03,2009-12-09 10:46:00,2011-11-11 08:19:00,Germany,701,285.0
12713,1,1,794.55,2011-12-09 12:16:00,2011-12-09 12:16:00,Germany,0,794.55
12714,9,12,12815.710000000001,2009-12-04 10:00:00,2011-11-30 15:43:00,France,726,1067.98
12715,106,1,263.36,2011-08-25 15:22:00,2011-08-25 15:22:00,Sweden,0,263.36
12716,4,2,963.49,2011-07-29 13:28:00,2011-12-06 08:55:00,France,129,481.74
12717,151,3,1058.91,2010-04-28 14:34:00,2011-07-11 14:47:00,Greece,439,352.97
12718,71,1,202.25,2011-09-29 16:38:00,2011-09-29 16:38:00,France,0,202.25
12719,5,2,572.95,2011-10-05 14:50:00,2011-12-04 13:45:00,France,59,286.48
12720,3,29,6905.28,2010-07-21 09:46:00,2011-12-07 08:03:00,Germany,503,238.11
12721,32,8,3635.08,2010-08-25 11:07:00,2011-11-08 12:13:00,France,440,454.38
12722,85,4,979.63,2011-07-12 11:55:00,2011-09-15 14:50:00,France,65,244.91
12723,4,5,707.07,2011-10-05 15:52:00,2011-12-06 10:19:00,France,61,141.41
12724,5,7,2083.52,2010-06-22 14:00:00,2011-12-04 16:02:00,France,530,297.65
12725,371,3,1906.76,2010-05-04 13:59:00,2010-12-03 15:45:00,Italy,213,635.59
12726,28,11,3690.6,2010-03-25 16:25:00,2011-11-11 13:35:00,France,595,335.51
12727,11,10,4905.53,2010-02-23 09:54:00,2011-11-29 11:46:00,France,644,490.55
12728,71,5,926.17,2010-11-21 11:34:00,2011-09-29 15:31:00,France,312,185.23
12729,114,1,417.01,2011-08-18 11:40:00,2011-08-18 11:40:00,France,0,417.01
12730,522,1,703.25,2010-07-06 12:19:00,2010-07-06 12:19:00,Germany,0,703.25
12731,24,17,25631.71,2010-03-02 09:23:00,2011-11-16 11:59:00,France,624,1507.75
12732,180,1,218.26000000000002,2011-06-13 11:33:00,2011-06-13 11:33:00,France,0,218.26
12733,234,4,2424.02,2010-01-19 13:23:00,2011-04-19 16:19:00,USA,455,606.0
12734,353,3,603.65,2010-11-12 13:26:00,2010-12-22 12:47:00,France,39,201.22
12735,315,2,689.5699999999999,2011-01-06 14:26:00,2011-01-28 13:37:00,France,21,344.78
12736,333,1,144.0,2011-01-11 07:57:00,2011-01-11 07:57:00,France,0,144.0
12738,372,1,137.35,2010-12-02 18:27:00,2010-12-02 18:27:00,Germany,0,137.35
12739,99,2,2421.23,2010-11-10 14:27:00,2011-09-01 17:45:00,United Arab Emirates,295,1210.62
12740,64,1,427.6,2011-10-07 10:44:00,2011-10-07 10:44:00,France,0,427.6
12741,533,1,236.07,2010-06-24 16:24:00,2010-06-24 16:24:00,USA,0,236.07
12742,626,1,1201.52,2010-03-24 12:43:00,2010-03-24 12:43:00,United Arab Emirates,0,1201.52
12743,134,2,540.13,2011-07-28 16:06:00,2011-07-28 16:21:00,Unspecified,0,270.06
12744,56,8,13158.16,2010-04-27 16:19:00,2011-10-14 14:54:00,Singapore,534,1644.77
12745,487,2,723.85,2010-05-14 16:50:00,2010-08-10 10:14:00,United Kingdom,87,361.92
12746,541,1,254.55,2010-06-17 10:41:00,2010-06-17 10:41:00,United Kingdom,0,254.55
12747,2,26,8898.48,2009-12-07 13:23:00,2011-12-07 14:34:00,United Kingdom,730,342.25
12748,1,322,49176.74,2009-12-04 17:31:00,2011-12-09 12:20:00,United Kingdom,734,152.72
12749,4,9,6847.36,2010-07-06 15:05:00,2011-12-06 09:56:00,United Kingdom,517,760.82
12750,129,1,275.88,2011-08-03 09:13:00,2011-08-03 09:13:00,Poland,0,275.88
12751,445,1,268.27,2010-09-21 12:49:00,2010-09-21 12:49:00,Brazil,0,268.27
12752,81,1,4366.78,2011-09-19 13:32:00,2011-09-19 13:32:00,Norway,0,4366.78
12753,23,6,21429.39,2010-12-12 11:44:00,2011-11-17 10:52:00,Japan,339,3571.56
12754,236,3,3010.74,2011-02-04 10:31:00,2011-04-18 09:00:00,Japan,72,1003.58
12755,281,11,5236.259999999999,2010-01-15 11:57:00,2011-03-04 12:42:00,Japan,413,476.02
12756,87,1,112.07999999999998,2011-09-14 09:31:00,2011-09-14 09:31:00,Japan,0,112.08
12757,16,9,4176.75,2011-05-12 19:01:00,2011-11-24 12:30:00,Portugal,195,464.08
12758,117,7,9903.24,2009-12-01 14:40:00,2011-08-15 10:22:00,Portugal,621,1414.75
12759,52,8,4618.74,2009-12-04 10:47:00,2011-10-18 14:49:00,Netherlands,683,577.34
12760,456,1,317.8,2010-09-10 08:50:00,2010-09-10 08:50:00,Netherlands,0,317.8
12761,465,1,712.95,2010-09-01 10:47:00,2010-09-01 10:47:00,Netherlands,0,712.95
12762,8,2,1702.52,2011-11-14 14:23:00,2011-12-02 10:23:00,Portugal,17,851.26
12763,138,2,494.08,2010-12-05 15:46:00,2011-07-24 14:12:00,Japan,230,247.04
12764,317,1,1693.88,2011-01-27 10:19:00,2011-01-27 10:19:00,Lebanon,0,1693.88
12765,472,6,1299.58,2010-03-08 09:43:00,2010-08-24 13:51:00,Netherlands,169,216.6
12766,4,9,8134.99,2010-10-28 09:29:00,2011-12-06 08:46:00,Portugal,403,903.89
12767,376,1,949.82,2010-11-29 09:38:00,2010-11-29 09:38:00,Korea,0,949.82
12768,451,1,168.69000000000003,2010-09-15 12:08:00,2010-09-15 12:08:00,Korea,0,168.69
12769,239,1,1143.6,2011-04-15 10:25:00,2011-04-15 10:25:00,Brazil,0,1143.6
12770,211,2,3246.45,2010-09-09 11:43:00,2011-05-13 09:33:00,Japan,245,1623.22
12771,486,1,226.3,2010-08-11 11:51:00,2010-08-11 11:51:00,Portugal,0,226.3
12772,60,1,752.47,2011-10-11 09:19:00,2011-10-11 09:19:00,Portugal,0,752.47
12773,564,1,124.25,2010-05-24 17:30:00,2010-05-24 17:30:00,Portugal,0,124.25
12774,536,1,83.7,2010-06-22 10:38:00,2010-06-22 10:38:00,Netherlands,0,83.7
12775,17,7,1551.12,2010-10-26 14:24:00,2011-11-22 16:33:00,Netherlands,392,221.59
12776,668,1,27.5,2010-02-10 12:11:00,2010-02-10 12:11:00,Portugal,0,27.5
12777,458,1,519.45,2010-09-08 11:35:00,2010-09-08 11:35:00,United Kingdom,0,519.45
12778,20,9,1541.68,2010-04-16 09:57:00,2011-11-20 11:30:00,Netherlands,583,171.3
12779,38,14,6474.11,2009-12-03 07:25:00,2011-11-02 11:43:00,Poland,699,462.44
12780,599,1,322.4,2010-04-20 09:40:00,2010-04-20 09:40:00,Netherlands,0,322.4
12781,64,2,786.74,2011-02-28 08:43:00,2011-10-07 10:37:00,Czech Republic,221,393.37
12782,5,11,3862.2400000000002,2010-07-08 13:31:00,2011-12-05 09:16:00,Portugal,514,351.11
12783,2,4,1295.87,2011-09-25 15:35:00,2011-12-07 15:56:00,Portugal,73,323.97
12784,15,2,1511.15,2010-06-28 13:06:00,2011-11-24 12:53:00,Portugal,513,755.58
12785,364,3,904.4,2009-12-08 13:56:00,2010-12-10 13:48:00,Portugal,366,301.47
12786,610,1,668.5,2010-04-09 12:12:00,2010-04-09 12:12:00,Netherlands,0,668.5
12787,10,4,799.18,2010-10-22 14:57:00,2011-11-30 08:44:00,Netherlands,403,199.8
12788,463,4,384.9,2010-06-29 13:05:00,2010-09-02 14:21:00,Netherlands,65,96.22
12789,65,3,225.35,2010-01-15 12:06:00,2011-10-05 13:34:00,Netherlands,628,75.12
12790,192,2,546.85,2010-10-25 13:04:00,2011-05-31 14:14:00,Netherlands,218,273.42
12791,374,5,656.83,2010-03-25 17:29:00,2010-12-01 11:27:00,Netherlands,250,131.37
12792,257,2,715.01,2010-06-23 10:49:00,2011-03-28 11:36:00,Portugal,278,357.5
12793,335,3,745.53,2010-11-03 13:05:00,2011-01-09 12:12:00,Portugal,66,248.51
12794,53,2,860.41,2011-09-02 12:01:00,2011-10-17 14:54:00,Portugal,45,430.2
12795,19,1,318.48,2011-11-21 10:27:00,2011-11-21 10:27:00,Portugal,0,318.48
12796,628,1,351.0,2010-03-21 15:49:00,2010-03-21 15:49:00,Netherlands,0,351.0
12797,366,2,468.08000000000004,2010-10-11 12:53:00,2010-12-09 10:55:00,Portugal,58,234.04
12798,10,4,8510.93,2010-10-14 12:27:00,2011-11-29 15:52:00,Japan,411,2127.73
12799,529,1,219.35,2010-06-28 15:57:00,2010-06-28 15:57:00,Japan,0,219.35
12800,470,2,500.25,2010-02-01 11:02:00,2010-08-26 14:11:00,Portugal,206,250.12
12801,501,1,871.82,2010-07-27 09:38:00,2010-07-27 09:38:00,Sweden,0,871.82
12802,187,5,2186.42,2010-05-25 09:34:00,2011-06-06 09:36:00,Netherlands,377,437.28
12803,393,1,1017.81,2010-11-11 14:57:00,2010-11-11 14:57:00,Netherlands,0,1017.81
12804,466,2,325.37,2010-07-27 13:52:00,2010-08-31 11:58:00,Netherlands,34,162.68
12805,382,4,1230.95,2010-02-03 09:06:00,2010-11-23 12:27:00,Netherlands,293,307.74
12806,572,2,2558.96,2010-04-30 10:44:00,2010-05-16 13:49:00,Netherlands,16,1279.48
12807,383,1,250.35,2010-11-21 14:21:00,2010-11-21 14:21:00,Sweden,0,250.35
12808,37,5,748.7,2010-09-03 10:24:00,2011-11-03 10:05:00,Portugal,425,149.74
12809,178,3,1384.3400000000001,2010-03-02 14:19:00,2011-06-15 10:51:00,Portugal,469,461.45
12810,535,2,534.99,2010-02-01 09:52:00,2010-06-23 10:53:00,Japan,142,267.5
12811,262,4,893.9,2010-10-08 12:20:00,2011-03-23 10:55:00,Portugal,165,223.48
12812,45,1,229.64000000000001,2011-10-26 09:54:00,2011-10-26 09:54:00,Japan,0,229.64
12813,502,3,1621.8,2010-01-15 16:52:00,2010-07-26 09:50:00,Netherlands,191,540.6
12814,102,1,85.92,2011-08-30 12:11:00,2011-08-30 12:11:00,Poland,0,85.92
12815,148,2,863.46,2011-05-25 13:34:00,2011-07-15 10:21:00,Poland,50,431.73
12816,96,2,452.20000000000005,2011-06-16 13:24:00,2011-09-05 12:41:00,Poland,80,226.1
12817,281,3,570.98,2010-10-01 08:57:00,2011-03-03 16:28:00,Austria,153,190.33
12818,262,1,1182.0800000000002,2011-03-23 12:06:00,2011-03-23 12:06:00,Austria,0,1182.08
12819,458,1,540.52,2010-09-07 15:20:00,2010-09-07 15:20:00,United Kingdom,0,540.52
12820,3,11,2689.52,2009-12-05 13:37:00,2011-12-06 15:12:00,United Kingdom,731,244.5
12821,214,2,220.8,2010-04-07 15:14:00,2011-05-09 15:51:00,United Kingdom,397,110.4
12822,71,2,948.88,2011-09-13 13:46:00,2011-09-30 10:04:00,United Kingdom,16,474.44
12823,75,18,6501.5,2010-01-29 12:52:00,2011-09-26 07:35:00,United Kingdom,604,361.19
12824,60,1,397.12,2011-10-11 12:49:00,2011-10-11 12:49:00,United Kingdom,0,397.12
12825,521,2,518.63,2010-03-08 10:17:00,2010-07-06 13:56:00,United Kingdom,120,259.32
12826,3,12,2800.75,2009-12-18 10:43:00,2011-12-07 10:25:00,United Kingdom,718,233.4
12827,6,3,430.15000000000003,2011-10-26 15:44:00,2011-12-04 12:17:00,United Kingdom,38,143.38
12828,3,6,1018.71,2011-08-01 16:16:00,2011-12-07 08:45:00,United Kingdom,127,169.78
12829,337,3,385.3,2010-06-07 15:04:00,2011-01-07 11:13:00,United Kingdom,213,128.43
12830,38,6,6814.64,2011-06-21 10:53:00,2011-11-02 11:54:00,United Kingdom,134,1135.77
12831,262,3,451.11,2010-09-02 15:58:00,2011-03-22 13:02:00,United Kingdom,200,150.37
12832,32,2,383.03,2011-09-02 13:48:00,2011-11-07 13:30:00,United Kingdom,65,191.52
12833,145,1,417.38,2011-07-17 13:46:00,2011-07-17 13:46:00,United Kingdom,0,417.38
12834,283,1,312.38,2011-03-02 09:49:00,2011-03-02 09:49:00,United Kingdom,0,312.38
12835,428,41,5996.83,2009-12-03 12:13:00,2010-10-08 10:59:00,United Kingdom,308,146.26
12836,59,15,6559.7300000000005,2009-12-01 14:19:00,2011-10-11 15:10:00,United Kingdom,679,437.32
12837,173,2,662.66,2010-05-19 15:10:00,2011-06-19 16:07:00,United Kingdom,396,331.33
12838,34,10,2975.91,2010-04-26 09:59:00,2011-11-06 12:20:00,United Kingdom,559,297.59
12839,3,26,9669.12,2009-12-07 09:18:00,2011-12-07 12:33:00,United Kingdom,730,371.89
12840,144,7,4041.97,2010-02-03 14:51:00,2011-07-19 09:29:00,United Kingdom,530,577.42
12841,5,40,6958.2,2010-07-08 15:38:00,2011-12-05 11:13:00,United Kingdom,514,173.96
12842,70,4,1917.99,2009-12-02 08:15:00,2011-09-30 15:33:00,United Kingdom,667,479.5
12843,66,28,6461.87,2009-12-13 11:41:00,2011-10-05 12:09:00,United Kingdom,661,230.78
12844,29,4,648.6,2010-04-25 11:51:00,2011-11-10 13:31:00,United Kingdom,564,162.15
12845,267,4,354.09,2011-02-22 14:10:00,2011-03-17 13:34:00,United Kingdom,22,88.52
12847,22,2,1609.0,2010-11-17 12:44:00,2011-11-17 13:16:00,United Kingdom,365,804.5
12848,676,1,208.0,2010-02-02 12:45:00,2010-02-02 12:45:00,United Kingdom,0,208.0
12849,31,6,3015.98,2010-04-27 13:44:00,2011-11-08 13:41:00,United Kingdom,559,502.66
12850,446,1,330.0,2010-09-20 12:26:00,2010-09-20 12:26:00,United Kingdom,0,330.0
12851,97,2,280.76,2010-08-19 15:13:00,2011-09-04 12:41:00,United Kingdom,380,140.38
12852,295,1,311.55,2011-02-18 08:47:00,2011-02-18 08:47:00,United Kingdom,0,311.55
12853,135,11,3907.5,2010-02-05 11:57:00,2011-07-28 11:29:00,United Kingdom,537,355.23
12854,79,7,2970.9700000000003,2009-12-11 12:55:00,2011-09-22 12:15:00,United Kingdom,649,424.42
12855,373,4,612.84,2010-11-02 18:16:00,2010-12-02 09:37:00,United Kingdom,29,153.21
12856,8,6,2170.78,2011-10-07 12:38:00,2011-12-02 10:52:00,United Kingdom,55,361.8
12857,211,6,3688.0,2010-01-25 15:37:00,2011-05-13 10:20:00,United Kingdom,472,614.67
12858,383,1,147.27,2010-11-21 12:55:00,2010-11-21 12:55:00,United Kingdom,0,147.27
12859,459,1,575.1,2010-09-07 12:20:00,2010-09-07 12:20:00,United Kingdom,0,575.1
12860,693,1,54.22,2010-01-15 15:22:00,2010-01-15 15:22:00,United Kingdom,0,54.22
12861,620,1,68.25,2010-03-30 11:39:00,2010-03-30 11:39:00,United Kingdom,0,68.25
12862,426,2,984.62,2010-08-01 15:20:00,2010-10-10 11:47:00,United Kingdom,69,492.31
12863,52,6,2792.5499999999997,2010-04-29 13:54:00,2011-10-18 14:15:00,United Kingdom,537,465.42
12864,138,2,299.57,2010-07-19 17:22:00,2011-07-24 13:03:00,United Kingdom,369,149.78
12865,26,4,3323.47,2010-08-20 12:20:00,2011-11-13 14:31:00,Austria,450,830.87
12866,283,3,1092.35,2010-07-25 11:37:00,2011-03-01 14:11:00,Belgium,219,364.12
12867,26,13,7829.26,2009-12-16 16:25:00,2011-11-13 15:30:00,United Kingdom,696,602.25
12868,186,8,2043.76,2010-11-12 10:05:00,2011-06-07 10:42:00,United Kingdom,207,255.47
12869,682,1,337.66999999999996,2010-01-27 12:10:00,2010-01-27 12:10:00,United Kingdom,0,337.67
12870,375,3,1676.95,2010-03-25 14:32:00,2010-11-29 13:42:00,United Kingdom,248,558.98
12871,84,3,744.02,2010-09-26 10:34:00,2011-09-16 15:07:00,United Kingdom,355,248.01
12872,327,12,3283.96,2009-12-03 20:03:00,2011-01-17 10:52:00,United Kingdom,409,273.66
12873,282,3,2027.3,2010-01-27 09:50:00,2011-03-02 14:58:00,United Kingdom,399,675.77
12874,385,2,873.42,2010-06-03 12:51:00,2010-11-19 15:23:00,Belgium,169,436.71
12875,143,5,1356.99,2010-01-11 12:37:00,2011-07-19 15:30:00,United Kingdom,554,271.4
12876,58,4,3751.79,2010-04-28 13:26:00,2011-10-13 12:26:00,Belgium,532,937.95
12877,4,20,2942.14,2010-01-18 10:23:00,2011-12-06 10:30:00,United Kingdom,687,147.11
12878,236,2,854.99,2011-03-18 14:02:00,2011-04-17 13:07:00,United Kingdom,29,427.5
12879,45,3,573.22,2011-09-09 12:11:00,2011-10-26 12:24:00,United Kingdom,47,191.07
12880,382,2,640.13,2010-05-14 11:57:00,2010-11-23 10:50:00,United Kingdom,192,320.06
12881,276,1,298.0,2011-03-09 11:44:00,2011-03-09 11:44:00,United Kingdom,0,298.0
12882,9,2,1463.04,2011-11-06 11:22:00,2011-11-30 16:18:00,United Kingdom,24,731.52
12883,25,4,703.47,2011-09-11 15:18:00,2011-11-15 09:32:00,United Kingdom,64,175.87
12884,88,1,309.05,2011-09-12 13:10:00,2011-09-12 13:10:00,United Kingdom,0,309.05
12885,63,3,1175.22,2011-08-08 11:45:00,2011-10-07 13:40:00,United Kingdom,60,391.74
12886,68,2,1378.4,2011-05-04 11:21:00,2011-10-03 10:09:00,United Kingdom,151,689.2
12887,384,1,222.4,2010-11-21 11:18:00,2010-11-21 11:18:00,United Kingdom,0,222.4
12888,214,2,354.12,2011-03-29 14:31:00,2011-05-09 16:02:00,United Kingdom,41,177.06
12889,381,4,385.46000000000004,2010-07-25 14:32:00,2010-11-23 16:08:00,United Kingdom,121,96.36
12890,24,2,706.02,2010-11-17 14:05:00,2011-11-15 17:26:00,United Kingdom,363,353.01
12891,186,11,840.5,2010-02-18 14:32:00,2011-06-07 12:31:00,United Kingdom,473,76.41
12892,397,1,263.38,2010-11-08 09:51:00,2010-11-08 09:51:00,United Kingdom,0,263.38
12893,31,1,176.55,2011-11-09 12:34:00,2011-11-09 12:34:00,United Kingdom,0,176.55
12894,575,1,157.35,2010-05-13 14:47:00,2010-05-13 14:47:00,United Kingdom,0,157.35
12895,42,2,372.8,2011-09-14 08:35:00,2011-10-28 13:51:00,United Kingdom,44,186.4
12897,205,4,514.25,2010-06-14 11:58:00,2011-05-19 12:13:00,United Kingdom,339,128.56
12898,464,2,296.21000000000004,2010-02-18 12:36:00,2010-09-02 08:08:00,United Kingdom,195,148.11
12899,414,1,366.4,2010-10-22 09:53:00,2010-10-22 09:53:00,United Kingdom,0,366.4
12900,422,1,340.33,2010-10-13 15:17:00,2010-10-13 15:17:00,United Kingdom,0,340.33
12901,9,28,17654.54,2011-03-14 10:41:00,2011-12-01 10:07:00,United Kingdom,261,630.52
12902,265,1,138.68,2011-03-20 12:06:00,2011-03-20 12:06:00,United Kingdom,0,138.68
12903,429,1,833.53,2010-10-07 12:39:00,2010-10-07 12:39:00,United Kingdom,0,833.53
12904,18,2,496.06,2011-06-20 13:18:00,2011-11-21 14:34:00,United Kingdom,154,248.03
12905,577,2,1018.42,2010-01-26 14:06:00,2010-05-12 10:05:00,United Kingdom,105,509.21
12906,12,5,2919.81,2011-09-22 15:03:00,2011-11-28 09:55:00,United Kingdom,66,583.96
12907,396,2,508.91,2010-08-02 14:33:00,2010-11-09 12:08:00,United Kingdom,98,254.46
12908,176,5,1776.0,2010-03-19 15:59:00,2011-06-16 15:39:00,United Kingdom,453,355.2
12909,40,8,3103.19,2010-02-24 12:14:00,2011-10-31 12:43:00,United Kingdom,614,387.9
12910,23,13,5796.52,2010-03-28 13:10:00,2011-11-16 14:28:00,United Kingdom,598,445.89
12911,552,1,1651.72,2010-06-06 12:13:00,2010-06-06 12:13:00,United Kingdom,0,1651.72
12912,3,5,1662.3,2011-10-30 11:35:00,2011-12-07 08:55:00,United Kingdom,37,332.46
12913,5,13,6283.24,2009-12-01 12:18:00,2011-12-05 12:11:00,United Kingdom,733,483.33
12914,401,1,223.98,2010-11-04 12:28:00,2010-11-04 12:28:00,United Kingdom,0,223.98
12915,149,4,975.1,2010-04-29 19:36:00,2011-07-14 11:34:00,United Kingdom,440,243.78
12916,139,7,4479.73,2010-01-24 11:26:00,2011-07-24 10:35:00,United Kingdom,545,639.96
12917,128,6,4359.2,2009-12-09 14:22:00,2011-08-03 16:42:00,United Kingdom,602,726.53
12919,8,6,1335.19,2011-06-23 09:22:00,2011-12-01 13:47:00,United Kingdom,161,222.53
12920,17,4,486.64,2009-12-14 15:58:00,2011-11-22 15:05:00,United Kingdom,707,121.66
12921,9,74,35233.24,2009-12-01 13:43:00,2011-11-30 16:22:00,United Kingdom,729,476.12
12922,161,1,405.38,2011-07-01 15:35:00,2011-07-01 15:35:00,United Kingdom,0,405.38
12923,64,3,769.17,2010-05-13 14:55:00,2011-10-06 16:20:00,United Kingdom,511,256.39
12924,88,12,2461.45,2009-12-09 12:40:00,2011-09-12 13:55:00,United Kingdom,642,205.12
